Nr,TID,PID,x [micron],y [micron],t [sec],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],? [deg],?? [deg]
303,6,38,720.481,605.891,100801.989,91,190.146,184.801,NA,8.14,0.007,-97.125,19.44
304,6,39,717.957,598.319,102002.013,61,198.127,192.758,NA,7.982,0.007,-108.435,-11.31
305,6,40,717.452,590.242,103202.037,91,206.22,200.417,NA,8.093,0.007,-93.576,14.859
306,6,41,717.452,588.727,104402.06,91,207.734,201.822,NA,1.514,0.001,-90,3.576
307,6,42,717.452,583.679,105602.084,122,212.782,206.515,NA,5.048,0.004,-90,0
308,6,43,717.452,578.127,106802.108,61,218.335,211.696,NA,5.553,0.005,-90,0
309,6,44,718.462,573.079,108002.131,0,223.483,216.073,NA,5.148,0.004,-78.69,11.31
310,6,45,718.462,560.963,109202.155,0,235.598,227.49,NA,12.115,0.01,-90,-11.31
311,6,46,718.462,556.42,110402.179,61,240.142,231.789,NA,4.543,0.004,-90,0
312,6,47,718.462,554.906,111602.202,30,241.656,233.224,NA,1.514,0.001,-90,0
313,6,48,718.462,554.906,112802.226,30,241.656,233.224,NA,0,0,0,90
314,6,49,717.957,553.896,114002.25,30,242.785,234.342,NA,1.129,9.406E-4,-116.565,-116.565
315,6,50,717.957,553.896,115202.273,30,242.785,234.342,NA,0,0,0,116.565
316,6,51,717.957,553.896,116402.297,30,242.785,234.342,NA,0,0,0,0
317,6,52,717.957,553.896,117602.321,30,242.785,234.342,NA,0,0,0,0
318,6,53,717.957,553.896,118802.344,0,242.785,234.342,NA,0,0,0,0
319,6,54,717.957,553.896,120002.368,30,242.785,234.342,NA,0,0,0,0
320,6,55,717.957,553.896,121202.392,30,242.785,234.342,NA,0,0,0,0
321,6,56,717.452,553.896,122402.416,30,243.29,234.504,NA,0.505,4.207E-4,180,180
322,6,57,717.452,553.896,123602.439,30,243.29,234.504,NA,0,0,0,-180
323,7,1,788.125,770.457,60001.184,153,0,0,NA,NA,NA,NA,NA
324,7,2,787.62,769.952,61201.208,245,0.714,0.714,NA,0.714,5.949E-4,-135,NA
325,7,3,781.563,760.866,62401.231,122,11.634,11.621,NA,10.921,0.009,-123.69,11.31
326,7,4,779.039,756.827,63601.255,183,16.397,16.381,NA,4.762,0.004,-122.005,1.685
327,7,5,774.495,747.236,64801.279,61,27.01,26.926,NA,10.613,0.009,-115.346,6.659
328,7,6,773.486,743.702,66001.302,30,30.685,30.498,NA,3.675,0.003,-105.945,9.401
329,7,7,772.476,740.673,67201.326,214,33.877,33.644,NA,3.193,0.003,-108.435,-2.49
330,7,8,765.409,726.034,68401.35,122,50.133,49.894,NA,16.256,0.014,-115.769,-7.334
331,7,9,761.875,712.404,69601.374,153,64.214,63.711,NA,14.08,0.012,-104.534,11.235
332,7,10,759.351,703.318,70801.397,91,73.644,73.045,NA,9.431,0.008,-105.524,-0.99
333,7,11,757.332,698.775,72001.421,153,78.616,78.016,NA,4.972,0.004,-113.962,-8.438
334,7,12,757.332,698.775,73201.445,91,78.616,78.016,NA,0,0,0,113.962
335,7,13,756.827,698.775,74401.468,183,79.121,78.217,NA,0.505,4.207E-4,180,180
336,7,14,751.779,683.631,75601.492,214,95.084,94.127,NA,15.963,0.013,-108.435,71.565
337,7,15,750.77,679.592,76801.516,91,99.247,98.244,NA,4.163,0.003,-104.036,4.399
338,7,16,750.77,679.592,78001.539,183,99.247,98.244,NA,0,0,0,104.036
339,7,17,750.77,675.554,79201.563,61,103.285,101.99,NA,4.038,0.003,-90,-90
340,7,18,747.236,663.438,80401.587,245,115.905,114.564,NA,12.62,0.011,-106.26,-16.26
341,7,19,746.226,656.876,81601.61,183,122.545,121.062,NA,6.64,0.006,-98.746,7.514
342,7,20,746.226,647.285,82801.634,153,132.136,130.103,NA,9.591,0.008,-90,8.746
343,7,21,746.226,640.217,84001.658,183,139.203,136.813,NA,7.067,0.006,-90,0
344,7,22,746.226,632.645,85201.681,153,146.775,144.04,NA,7.572,0.006,-90,0
345,7,23,746.226,628.607,86401.705,214,150.814,147.908,NA,4.038,0.003,-90,0
346,7,24,744.207,625.073,87601.729,91,154.884,151.872,NA,4.07,0.003,-119.745,-29.745
347,7,25,744.712,624.569,88801.752,153,155.598,152.211,NA,0.714,5.949E-4,-45,74.745
348,7,26,744.712,622.549,90001.776,30,157.617,154.147,NA,2.019,0.002,-90,-45
349,7,27,744.712,622.549,91201.8,122,157.617,154.147,NA,0,0,0,90
350,7,28,744.712,622.549,92401.823,30,157.617,154.147,NA,0,0,0,0
351,7,29,744.712,622.549,93601.847,30,157.617,154.147,NA,0,0,0,0
352,7,30,745.721,618.006,94801.871,30,162.271,158.238,NA,4.654,0.004,-77.471,-77.471
353,7,33,747.741,614.472,96001.895,91,166.341,161.127,NA,4.07,0.003,-60.255,17.216
354,7,34,743.702,596.804,97201.918,183,184.465,179.244,NA,18.124,0.015,-102.875,-42.62
355,7,35,742.693,592.766,98401.942,91,188.627,183.407,NA,4.163,0.003,-104.036,-1.161
356,7,36,741.178,590.242,99601.966,30,191.571,186.23,NA,2.943,0.002,-120.964,-16.928
357,7,37,737.14,581.66,100801.989,61,201.055,195.56,NA,9.484,0.008,-115.201,5.763
358,7,38,735.121,579.641,102002.013,30,203.911,198.041,NA,2.856,0.002,-135,-19.799
359,7,39,726.539,553.896,103202.037,30,231.048,225.148,NA,27.138,0.023,-108.435,26.565
360,7,40,726.539,553.896,104402.06,30,231.048,225.148,NA,0,0,0,108.435
361,7,41,726.539,553.896,105602.084,91,231.048,225.148,NA,0,0,0,0
362,7,42,726.539,553.896,106802.108,30,231.048,225.148,NA,0,0,0,0
363,7,43,726.539,551.372,108002.131,30,233.572,227.576,NA,2.524,0.002,-90,-90
364,7,44,725.529,547.334,109202.155,30,237.735,231.737,NA,4.163,0.003,-104.036,-14.036
365,7,45,725.529,547.334,110402.179,0,237.735,231.737,NA,0,0,0,104.036
366,7,46,725.529,547.334,111602.202,61,237.735,231.737,NA,0,0,0,0
367,7,47,725.529,547.334,112802.226,30,237.735,231.737,NA,0,0,0,0
368,7,48,725.529,547.334,114002.25,30,237.735,231.737,NA,0,0,0,0
369,7,49,725.529,547.334,115202.273,0,237.735,231.737,NA,0,0,0,0
370,7,50,725.529,547.334,116402.297,30,237.735,231.737,NA,0,0,0,0
371,7,51,725.529,547.334,117602.321,30,237.735,231.737,NA,0,0,0,0
372,7,52,725.529,547.334,118802.344,30,237.735,231.737,NA,0,0,0,0
373,7,53,725.529,547.334,120002.368,30,237.735,231.737,NA,0,0,0,0
374,7,54,725.529,547.334,121202.392,61,237.735,231.737,NA,0,0,0,0
375,7,55,725.529,547.334,122402.416,61,237.735,231.737,NA,0,0,0,0
376,7,56,725.529,547.334,123602.439,0,237.735,231.737,NA,0,0,0,0
377,7,57,725.529,547.334,124802.463,30,237.735,231.737,NA,0,0,0,0
378,7,58,725.529,547.334,126002.487,30,237.735,231.737,NA,0,0,0,0
379,7,59,725.529,547.334,127202.51,30,237.735,231.737,NA,0,0,0,0
380,8,1,818.918,767.428,73201.445,91,0,0,NA,NA,NA,NA,NA
381,8,2,817.908,767.428,74401.468,91,1.01,1.01,NA,1.01,8.413E-4,180,NA
382,8,3,813.87,764.399,75601.492,122,6.058,5.887,NA,5.048,0.004,-143.13,36.87
383,8,4,806.803,761.875,76801.516,245,13.562,13.327,NA,7.504,0.006,-160.346,-17.216
384,8,5,803.774,760.361,78001.539,153,16.948,16.712,NA,3.386,0.003,-153.435,6.911
385,8,6,801.25,759.856,79201.563,214,19.522,19.222,NA,2.574,0.002,-168.69,-15.255
386,8,7,800.24,758.342,80401.587,214,21.343,20.771,NA,1.82,0.002,-123.69,45
387,8,8,800.24,758.342,81601.61,255,21.343,20.771,NA,0,0,0,123.69
388,8,9,799.231,757.332,82801.634,91,22.77,22.125,NA,1.428,0.001,-135,-135
389,8,10,799.231,757.332,84001.658,153,22.77,22.125,NA,0,0,0,135
390,8,11,799.231,757.332,85201.681,153,22.77,22.125,NA,0,0,0,0
391,8,12,795.697,752.284,86401.705,153,28.932,27.723,NA,6.162,0.005,-124.992,-124.992
392,8,13,795.697,752.284,87601.729,122,28.932,27.723,NA,0,0,0,124.992
393,8,14,790.649,742.188,88801.752,61,40.22,37.897,NA,11.288,0.009,-116.565,-116.565
394,8,15,788.125,738.149,90001.776,91,44.982,42.491,NA,4.762,0.004,-122.005,-5.44
395,8,16,787.62,736.13,91201.8,122,47.064,44.262,NA,2.081,0.002,-104.036,17.969
396,8,17,786.106,734.616,92401.823,153,49.205,46.404,NA,2.142,0.002,-135,-30.964
397,8,18,786.106,734.616,93601.847,153,49.205,46.404,NA,0,0,0,135
398,8,19,786.106,733.606,94801.871,153,50.215,47.123,NA,1.01,8.413E-4,-90,-90
399,8,20,785.601,731.587,96001.895,255,52.296,48.935,NA,2.081,0.002,-104.036,-14.036
400,8,21,785.601,731.587,97201.918,91,52.296,48.935,NA,0,0,0,104.036
401,8,22,780.553,723.51,98401.942,183,61.821,58.315,NA,9.525,0.008,-122.005,-122.005
402,8,23,773.486,706.852,99601.966,153,79.917,75.721,NA,18.096,0.015,-112.989,9.017
403,8,24,770.962,696.755,100801.989,30,90.323,85.407,NA,10.407,0.009,-104.036,8.952
404,8,25,769.447,694.231,102002.013,61,93.267,88.346,NA,2.943,0.002,-120.964,-16.928
405,8,26,767.428,690.698,103202.037,214,97.337,92.405,NA,4.07,0.003,-119.745,1.219
406,8,27,764.399,684.64,104402.06,183,104.109,99.127,NA,6.773,0.006,-116.565,3.18
407,8,28,762.885,678.078,105602.084,255,110.844,105.467,NA,6.735,0.006,-102.995,13.57
408,8,29,758.342,664.953,106802.108,122,124.733,119.041,NA,13.889,0.012,-109.093,-6.099
409,8,30,756.827,658.895,108002.131,153,130.977,125.039,NA,6.244,0.005,-104.036,5.057
410,8,31,756.827,655.362,109202.155,30,134.511,128.118,NA,3.534,0.003,-90,14.036
411,8,32,756.827,655.362,110402.179,30,134.511,128.118,NA,0,0,0,90
412,8,33,756.827,655.362,111602.202,61,134.511,128.118,NA,0,0,0,0
413,8,34,756.827,655.362,112802.226,153,134.511,128.118,NA,0,0,0,0
414,8,35,756.827,655.362,114002.25,61,134.511,128.118,NA,0,0,0,0
415,8,36,756.827,655.362,115202.273,91,134.511,128.118,NA,0,0,0,0
416,8,37,756.322,652.333,116402.297,122,137.582,131.016,NA,3.071,0.003,-99.462,-99.462
417,8,38,755.313,647.79,117602.321,183,142.236,135.495,NA,4.654,0.004,-102.529,-3.066
418,8,39,754.808,638.703,118802.344,183,151.336,143.806,NA,9.1,0.008,-93.18,9.349
419,8,40,753.294,632.645,120002.368,183,157.58,149.91,NA,6.244,0.005,-104.036,-10.856
420,8,41,751.779,622.045,121202.392,61,168.289,160.137,NA,10.709,0.009,-98.13,5.906
421,8,42,750.77,619.521,122402.416,91,171.007,162.852,NA,2.718,0.002,-111.801,-13.671
422,8,43,749.255,614.977,123602.439,245,175.796,167.613,NA,4.789,0.004,-108.435,3.366
423,8,44,749.255,614.977,124802.463,214,175.796,167.613,NA,0,0,0,108.435
424,8,45,749.255,614.977,126002.487,122,175.796,167.613,NA,0,0,0,0
425,8,46,749.255,609.929,127202.51,214,180.844,172.217,NA,5.048,0.004,-90,-90
426,8,47,747.236,601.852,128402.534,91,189.17,180.426,NA,8.325,0.007,-104.036,-14.036
427,8,48,745.721,597.309,129602.558,122,193.959,185.198,NA,4.789,0.004,-108.435,-4.399
428,8,49,745.217,595.795,130802.581,183,195.555,186.788,NA,1.596,0.001,-108.435,0
429,8,50,745.217,595.795,132002.605,122,195.555,186.788,NA,0,0,0,108.435
430,8,51,745.217,595.795,133202.629,30,195.555,186.788,NA,0,0,0,0
431,8,52,745.217,595.29,134402.652,61,196.06,187.252,NA,0.505,4.207E-4,-90,-90
432,8,53,745.217,595.29,135602.676,30,196.06,187.252,NA,0,0,0,90
433,8,54,744.712,592.766,136802.7,61,198.634,189.772,NA,2.574,0.002,-101.31,-101.31
434,8,55,744.712,592.261,138002.723,61,199.139,190.237,NA,0.505,4.207E-4,-90,11.31
435,8,56,744.712,592.261,139202.747,122,199.139,190.237,NA,0,0,0,90
436,8,57,744.712,591.251,140402.771,61,200.148,191.167,NA,1.01,8.413E-4,-90,-90
437,8,58,743.702,588.727,141602.794,91,202.867,193.885,NA,2.718,0.002,-111.801,-21.801
438,8,59,743.702,588.727,142802.818,30,202.867,193.885,NA,0,0,0,111.801
439,8,60,743.702,588.727,144002.842,61,202.867,193.885,NA,0,0,0,0
440,9,1,903.22,731.082,40800.805,255,0,0,NA,NA,NA,NA,NA
441,9,2,902.715,731.082,42000.829,255,0.505,0.505,NA,0.505,4.207E-4,180,NA
442,9,3,901.706,725.025,43200.853,153,6.646,6.244,NA,6.141,0.005,-99.462,80.538
443,9,4,901.706,721.996,44400.876,183,9.675,9.212,NA,3.029,0.003,-90,9.462
444,9,5,902.211,720.481,45600.9,122,11.271,10.649,NA,1.596,0.001,-71.565,18.435
445,9,6,902.211,718.462,46800.924,183,13.29,12.66,NA,2.019,0.002,-90,-18.435
446,9,7,902.211,716.948,48000.947,245,14.805,14.171,NA,1.514,0.001,-90,0
447,9,8,902.211,716.948,49200.971,255,14.805,14.171,NA,0,0,0,90
448,9,9,902.211,715.938,50400.995,245,15.814,15.178,NA,1.01,8.413E-4,-90,-90
449,9,10,901.706,711.9,51601.018,122,19.884,19.242,NA,4.07,0.003,-97.125,-7.125
450,9,11,900.696,710.385,52801.042,91,21.704,20.85,NA,1.82,0.002,-123.69,-26.565
451,9,12,899.182,702.308,54001.066,61,29.922,29.056,NA,8.218,0.007,-100.62,23.07
452,9,13,896.658,689.183,55201.089,61,43.287,42.41,NA,13.365,0.011,-100.886,-0.266
453,9,14,895.648,687.164,56401.113,122,45.545,44.566,NA,2.258,0.002,-116.565,-15.68
454,9,15,895.143,683.631,57601.137,91,49.114,48.134,NA,3.57,0.003,-98.13,18.435
455,9,16,894.134,679.592,58801.16,91,53.277,52.286,NA,4.163,0.003,-104.036,-5.906
456,9,17,893.629,675.554,60001.184,30,57.347,56.351,NA,4.07,0.003,-97.125,6.911
457,9,18,893.124,672.02,61201.208,61,60.916,59.919,NA,3.57,0.003,-98.13,-1.005
458,9,19,893.124,672.02,62401.231,30,60.916,59.919,NA,0,0,0,98.13
459,9,20,893.124,668.991,63601.255,122,63.945,62.906,NA,3.029,0.003,-90,-90
460,9,21,892.115,662.934,64801.279,122,70.087,69.047,NA,6.141,0.005,-99.462,-9.462
461,9,22,891.105,657.886,66001.302,30,75.235,74.192,NA,5.148,0.004,-101.31,-1.848
462,9,23,891.105,649.809,67201.326,91,83.311,82.171,NA,8.077,0.007,-90,11.31
463,9,24,891.105,649.809,68401.35,122,83.311,82.171,NA,0,0,0,90
464,9,25,892.115,648.294,69601.374,91,85.131,83.529,NA,1.82,0.002,-56.31,-56.31
465,9,26,893.124,647.285,70801.397,122,86.559,84.403,NA,1.428,0.001,-45,11.31
466,9,27,894.134,646.275,72001.421,122,87.987,85.292,NA,1.428,0.001,-45,0
467,9,28,894.134,644.256,73201.445,91,90.006,87.3,NA,2.019,0.002,-90,-45
468,9,29,892.115,638.703,74401.468,61,95.915,93.044,NA,5.909,0.005,-109.983,-19.983
469,9,30,889.591,634.16,75601.492,61,101.112,97.876,NA,5.197,0.004,-119.055,-9.071
470,9,31,889.591,634.16,76801.516,91,101.112,97.876,NA,0,0,0,119.055
471,9,32,886.057,621.035,78001.539,61,114.704,111.378,NA,13.592,0.011,-105.068,-105.068
472,9,33,884.543,616.996,79201.563,91,119.017,115.604,NA,4.313,0.004,-110.556,-5.488
473,9,34,884.543,616.996,80401.587,61,119.017,115.604,NA,0,0,0,110.556
474,9,35,884.543,616.996,81601.61,61,119.017,115.604,NA,0,0,0,0
475,9,36,884.543,611.444,82801.634,91,124.57,121.088,NA,5.553,0.005,-90,-90
476,9,37,884.038,609.929,84001.658,91,126.167,122.662,NA,1.596,0.001,-108.435,-18.435
477,9,38,883.533,606.396,85201.681,122,129.736,126.231,NA,3.57,0.003,-98.13,10.305
478,9,39,883.533,606.396,86401.705,91,129.736,126.231,NA,0,0,0,98.13
479,9,40,882.019,604.881,87601.729,61,131.878,127.97,NA,2.142,0.002,-135,-135
480,9,41,882.019,604.881,88801.752,30,131.878,127.97,NA,0,0,0,135
481,9,42,882.019,604.881,90001.776,61,131.878,127.97,NA,0,0,0,0
482,9,43,881.514,603.872,91201.8,61,133.007,129.049,NA,1.129,9.406E-4,-116.565,-116.565
483,9,44,876.97,592.766,92401.823,30,145.006,140.785,NA,11.999,0.01,-112.249,4.316
484,9,45,872.427,588.727,93601.847,30,151.084,145.647,NA,6.079,0.005,-138.366,-26.117
485,9,46,869.903,583.175,94801.871,30,157.184,151.614,NA,6.1,0.005,-114.444,23.923
486,9,47,869.398,583.175,96001.895,61,157.689,151.725,NA,0.505,4.207E-4,180,-65.556
487,9,48,866.37,580.651,97201.918,30,161.631,154.879,NA,3.943,0.003,-140.194,39.806
488,9,49,864.35,575.603,98401.942,0,167.068,160.265,NA,5.437,0.005,-111.801,28.393
489,9,50,862.331,571.564,99601.966,61,171.583,164.675,NA,4.515,0.004,-116.565,-4.764
490,9,51,862.331,571.059,100801.989,61,172.088,165.164,NA,0.505,4.207E-4,-90,26.565
491,9,52,860.312,568.031,102002.013,0,175.728,168.603,NA,3.64,0.003,-123.69,-33.69
492,9,53,860.312,568.031,103202.037,30,175.728,168.603,NA,0,0,0,123.69
493,9,54,859.807,567.526,104402.06,61,176.442,169.22,NA,0.714,5.949E-4,-135,-135
494,9,55,859.302,567.021,105602.084,30,177.156,169.838,NA,0.714,5.949E-4,-135,0
495,9,56,858.798,566.516,106802.108,61,177.87,170.456,NA,0.714,5.949E-4,-135,0
496,9,57,857.283,565.002,108002.131,61,180.012,172.316,NA,2.142,0.002,-135,0
497,9,58,856.778,565.002,109202.155,30,180.517,172.452,NA,0.505,4.207E-4,180,-45
498,9,59,856.778,565.002,110402.179,30,180.517,172.452,NA,0,0,0,-180
499,9,60,856.778,565.002,111602.202,30,180.517,172.452,NA,0,0,0,0
500,9,61,856.778,565.002,112802.226,61,180.517,172.452,NA,0,0,0,0
501,9,62,856.778,565.002,114002.25,30,180.517,172.452,NA,0,0,0,0
502,9,63,856.778,565.002,115202.273,30,180.517,172.452,NA,0,0,0,0
503,9,64,856.778,565.002,116402.297,91,180.517,172.452,NA,0,0,0,0
504,9,65,856.778,565.002,117602.321,30,180.517,172.452,NA,0,0,0,0
505,9,66,856.778,565.002,118802.344,30,180.517,172.452,NA,0,0,0,0
506,9,67,856.778,565.002,120002.368,30,180.517,172.452,NA,0,0,0,0
507,9,68,856.778,565.002,121202.392,30,180.517,172.452,NA,0,0,0,0
508,9,69,856.778,565.002,122402.416,30,180.517,172.452,NA,0,0,0,0
509,9,70,856.778,565.002,123602.439,30,180.517,172.452,NA,0,0,0,0
510,9,71,856.778,565.002,124802.463,61,180.517,172.452,NA,0,0,0,0
511,9,72,856.274,565.002,126002.487,30,181.021,172.588,NA,0.505,4.207E-4,180,180
512,9,73,856.274,565.002,127202.51,0,181.021,172.588,NA,0,0,0,-180
513,9,74,856.274,565.002,128402.534,61,181.021,172.588,NA,0,0,0,0
514,9,75,856.274,565.002,129602.558,30,181.021,172.588,NA,0,0,0,0
515,9,76,856.274,565.002,130802.581,30,181.021,172.588,NA,0,0,0,0
516,9,77,856.274,565.002,132002.605,30,181.021,172.588,NA,0,0,0,0
517,10,1,919.374,723.51,48000.947,183,0,0,NA,NA,NA,NA,NA
518,10,2,918.364,723.005,49200.971,122,1.129,1.129,NA,1.129,9.406E-4,-153.435,NA
519,10,3,918.364,723.005,50400.995,153,1.129,1.129,NA,0,0,0,153.435
520,10,4,918.364,723.005,51601.018,214,1.129,1.129,NA,0,0,0,0
521,10,5,918.364,723.005,52801.042,122,1.129,1.129,NA,0,0,0,0
522,10,6,918.364,723.005,54001.066,61,1.129,1.129,NA,0,0,0,0
523,10,7,913.316,717.957,55201.089,122,8.268,8.218,NA,7.139,0.006,-135,-135
524,10,8,913.316,716.948,56401.113,153,9.277,8.931,NA,1.01,8.413E-4,-90,45
525,10,9,912.307,713.919,57601.137,91,12.47,11.914,NA,3.193,0.003,-108.435,-18.435
526,10,10,907.259,703.823,58801.16,30,23.758,23.116,NA,11.288,0.009,-116.565,-8.13
527,10,11,905.744,696.755,60001.184,61,30.985,30.026,NA,7.228,0.006,-102.095,14.47
528,10,12,905.744,694.736,61201.208,91,33.005,31.839,NA,2.019,0.002,-90,12.095
529,10,13,905.239,689.688,62401.231,153,38.078,36.657,NA,5.073,0.004,-95.711,-5.711
530,10,14,903.725,679.592,63601.255,91,48.287,46.623,NA,10.209,0.009,-98.531,-2.82
531,10,15,903.22,674.544,64801.279,122,53.36,51.562,NA,5.073,0.004,-95.711,2.82
532,10,16,902.715,670.506,66001.302,122,57.43,55.561,NA,4.07,0.003,-97.125,-1.414
533,10,17,901.201,664.448,67201.326,61,63.674,61.795,NA,6.244,0.005,-104.036,-6.911
534,10,18,900.696,660.41,68401.35,30,67.744,65.807,NA,4.07,0.003,-97.125,6.911
535,10,19,898.677,652.333,69601.374,153,76.069,74.125,NA,8.325,0.007,-104.036,-6.911
536,10,20,898.172,646.78,70801.397,30,81.645,79.606,NA,5.576,0.005,-95.194,8.842
537,10,21,898.172,644.761,72001.421,61,83.664,81.554,NA,2.019,0.002,-90,5.194
538,10,22,898.172,643.246,73201.445,122,85.179,83.017,NA,1.514,0.001,-90,0
539,10,23,898.172,640.217,74401.468,61,88.208,85.949,NA,3.029,0.003,-90,0
540,10,24,898.172,640.217,75601.492,61,88.208,85.949,NA,0,0,0,90
541,10,25,898.172,640.217,76801.516,61,88.208,85.949,NA,0,0,0,0
542,10,26,898.172,635.674,78001.539,30,92.751,90.358,NA,4.543,0.004,-90,-90
543,10,27,898.172,635.674,79201.563,30,92.751,90.358,NA,0,0,0,90
544,10,28,898.172,635.674,80401.587,91,92.751,90.358,NA,0,0,0,0
545,10,29,898.172,635.674,81601.61,30,92.751,90.358,NA,0,0,0,0
546,10,30,897.667,628.607,82801.634,183,99.836,97.354,NA,7.085,0.006,-94.086,-94.086
547,10,31,896.153,620.53,84001.658,61,108.054,105.566,NA,8.218,0.007,-100.62,-6.534
548,10,32,893.124,609.929,85201.681,122,119.079,116.575,NA,11.025,0.009,-105.945,-5.326
549,10,33,891.61,605.891,86401.705,61,123.392,120.852,NA,4.313,0.004,-110.556,-4.611
550,10,34,890.095,602.357,87601.729,183,127.236,124.641,NA,3.844,0.003,-113.199,-2.643
551,10,35,884.543,589.737,88801.752,61,141.024,138.233,NA,13.788,0.011,-113.749,-0.551
552,10,36,882.523,587.718,90001.776,122,143.88,140.704,NA,2.856,0.002,-135,-21.251
553,10,37,882.523,587.718,91201.8,61,143.88,140.704,NA,0,0,0,135
554,10,38,882.523,587.718,92401.823,61,143.88,140.704,NA,0,0,0,0
555,10,39,881.514,585.699,93601.847,122,146.137,142.917,NA,2.258,0.002,-116.565,-116.565
556,10,40,879.494,581.66,94801.871,61,150.652,147.349,NA,4.515,0.004,-116.565,0
557,10,41,877.475,579.641,96001.895,122,153.508,149.846,NA,2.856,0.002,-135,-18.435
558,10,42,876.97,579.641,97201.918,122,154.013,149.988,NA,0.505,4.207E-4,180,-45
559,10,43,876.466,578.127,98401.942,30,155.609,151.583,NA,1.596,0.001,-108.435,71.565
560,10,44,874.446,572.574,99601.966,61,161.518,157.481,NA,5.909,0.005,-109.983,-1.548
561,10,45,873.437,568.535,100801.989,30,165.68,161.64,NA,4.163,0.003,-104.036,5.947
562,10,46,873.437,565.002,102002.013,91,169.214,165.031,NA,3.534,0.003,-90,14.036
563,10,47,873.437,561.468,103202.037,61,172.748,168.428,NA,3.534,0.003,-90,0
564,10,48,872.427,556.925,104402.06,122,177.402,173.074,NA,4.654,0.004,-102.529,-12.529
565,10,49,870.408,553.896,105602.084,30,181.042,176.541,NA,3.64,0.003,-123.69,-21.161
566,10,50,869.398,550.362,106802.108,61,184.717,180.216,NA,3.675,0.003,-105.945,17.745
567,10,51,866.37,539.257,108002.131,61,196.228,191.726,NA,11.511,0.01,-105.255,0.69
568,10,52,865.36,535.723,109202.155,30,199.903,195.401,NA,3.675,0.003,-105.945,-0.69
569,10,53,865.36,534.713,110402.179,91,200.913,196.371,NA,1.01,8.413E-4,-90,15.945
570,10,54,865.36,534.713,111602.202,91,200.913,196.371,NA,0,0,0,90
571,10,55,865.36,534.713,112802.226,30,200.913,196.371,NA,0,0,0,0
572,10,56,865.36,532.694,114002.25,61,202.932,198.313,NA,2.019,0.002,-90,-90
573,10,57,865.36,532.694,115202.273,30,202.932,198.313,NA,0,0,0,90
574,10,58,865.36,531.685,116402.297,30,203.942,199.285,NA,1.01,8.413E-4,-90,-90
575,10,59,864.855,531.18,117602.321,30,204.655,199.908,NA,0.714,5.949E-4,-135,-45
576,10,60,864.855,531.18,118802.344,61,204.655,199.908,NA,0,0,0,135
577,10,61,864.855,531.18,120002.368,0,204.655,199.908,NA,0,0,0,0
578,10,62,864.855,531.18,121202.392,30,204.655,199.908,NA,0,0,0,0
579,10,63,864.855,531.18,122402.416,30,204.655,199.908,NA,0,0,0,0
580,10,64,864.855,531.18,123602.439,61,204.655,199.908,NA,0,0,0,0
581,10,65,864.855,531.18,124802.463,61,204.655,199.908,NA,0,0,0,0
